"","name","parentid","level","path_2","path_3","path_4","path_5","path_6","path_7"
"1054","Bukembe Community Health Unit","lSB8vsporuH","5","HfVjCurKxh2","KGHhQ5GLd4k","CUjthlounWV","lSB8vsporuH","dr59zGpG4Ar",NA
"1055","Bukembe Dispensary","CUjthlounWV","4","HfVjCurKxh2","KGHhQ5GLd4k","CUjthlounWV","lSB8vsporuH",NA,NA
"1056","Bukhahala Community Health Unit","aMTxgqDmizK","5","HfVjCurKxh2","Tvf1zgVZ0K4","RIBiZFJxB1K","aMTxgqDmizK","qRusHCSi0Lj",NA
"1057","Bukhalalire Community Health Unit","aMTxgqDmizK","5","HfVjCurKxh2","Tvf1zgVZ0K4","RIBiZFJxB1K","aMTxgqDmizK","VVuK3DTuv6p",NA
"1058","Bukhalalire Dispensary","RIBiZFJxB1K","4","HfVjCurKxh2","Tvf1zgVZ0K4","RIBiZFJxB1K","ZmTIzgrOjed",NA,NA
"1059","Bukhoko Community Unit","dkDsAHgijLc","5","HfVjCurKxh2","BjC1xL40gHo","K7mZpm8COh7","dkDsAHgijLc","kq59rYin3TE",NA
"1060","Bukhulungu Community Health Unit","EGS0saGNDoS","5","HfVjCurKxh2","Tvf1zgVZ0K4","NHRktMsAkO1","EGS0saGNDoS","XUrbLByZtkb",NA
"1061","Bukiri Community Health Unit","wPsUQXK6ynT","5","HfVjCurKxh2","Tvf1zgVZ0K4","NHRktMsAkO1","wPsUQXK6ynT","jebeGgNvUGb",NA
"1062","Bukokholo Community Unit","HAD4hll0ALY","5","HfVjCurKxh2","KGHhQ5GLd4k","whWfFA9D7td","HAD4hll0ALY","M7Rl61zH86z",NA
"1063","Bukoma Community Health Unit","vqZ76KANEWN","5","HfVjCurKxh2","Tvf1zgVZ0K4","zI6vnsXresW","vqZ76KANEWN","nokYdWZmbwM",NA
"1064","Bukura CU","wcM6pww7h2a","5","HfVjCurKxh2","BjC1xL40gHo","Y3NjAhiBaZT","wcM6pww7h2a","afn875qQx2Y",NA
"1065","Bukura Health Centre","Y3NjAhiBaZT","4","HfVjCurKxh2","BjC1xL40gHo","Y3NjAhiBaZT","wcM6pww7h2a",NA,NA
"1066","Bukura Medical Clinic","K7mZpm8COh7","4","HfVjCurKxh2","BjC1xL40gHo","K7mZpm8COh7","UWRuxmyHSCV",NA,NA
"1067","Bukwala SDA Dispensary","UhQS2Mv0PCK","4","HfVjCurKxh2","BjC1xL40gHo","UhQS2Mv0PCK","fdNMsyXhBZ8",NA,NA
"1068","Bula Gerille Community Health Unit","t9W1hdUJWv2","5","HfVjCurKxh2","uyOrcHZBpW0","l5E6PiIUs1J","t9W1hdUJWv2","Cpg8TIHvZF6",NA
"1069","Bula Golol Community Unit","t9W1hdUJWv2","5","HfVjCurKxh2","uyOrcHZBpW0","l5E6PiIUs1J","t9W1hdUJWv2","bBPVj0LRiGp",NA
"1070","Bulanda Community Unit","DN1DpNnTw3q","5","HfVjCurKxh2","BjC1xL40gHo","K7mZpm8COh7","DN1DpNnTw3q","MgtEkKrWSdg",NA
"1071","Bula-Pesa Dispensary","I2LYLqKU6AW","4","HfVjCurKxh2","bzOfj0iwfDH","I2LYLqKU6AW","Sr3nBqxOo8h",NA,NA
"1072","Bulemia 1 Community Health Unit","qb3sIWTdr3V","5","HfVjCurKxh2","Tvf1zgVZ0K4","RIBiZFJxB1K","qb3sIWTdr3V","s4OS1aGv7ro",NA
"1073","Bulemia Community Health Unit","MnFD3y1T1GX","5","HfVjCurKxh2","Tvf1zgVZ0K4","zI6vnsXresW","MnFD3y1T1GX","N0J23K6ZvTe",NA
"1074","Bulesa CU","LDyJEraat5Y","5","HfVjCurKxh2","bzOfj0iwfDH","NrGORu301bx","LDyJEraat5Y","ZCvE7FldG74",NA
"1075","Bulesa Dispensary","NrGORu301bx","4","HfVjCurKxh2","bzOfj0iwfDH","NrGORu301bx","LDyJEraat5Y",NA,NA
"1076","Bulla Dix Community Unit","vlk5JxwSStB","5","HfVjCurKxh2","uyOrcHZBpW0","J69iWev2zwu","vlk5JxwSStB","zAuS8HE0ZMS",NA
"1077","Bulla Hagar Clinic","lQkHbTC1iRg","4","HfVjCurKxh2","uyOrcHZBpW0","lQkHbTC1iRg","btmajwP8n1u",NA,NA
"1078","Bulla Kulan Community Unit","vlk5JxwSStB","5","HfVjCurKxh2","uyOrcHZBpW0","J69iWev2zwu","vlk5JxwSStB","VWAD9D6b4VN",NA
"1079","Bullampya Medical Clinic","fGr9rRvaovO","4","HfVjCurKxh2","R6f9znhg37c","fGr9rRvaovO","maCQL5eNPlx",NA,NA
"1080","Bulla Mzuri Community Unit","pdeMZ763jZ6","5","HfVjCurKxh2","uyOrcHZBpW0","lQkHbTC1iRg","pdeMZ763jZ6","sAsXZ9kfZAe",NA
"1081","Bulla Mzuri Dispensary","lQkHbTC1iRg","4","HfVjCurKxh2","uyOrcHZBpW0","lQkHbTC1iRg","pdeMZ763jZ6",NA,NA
"1082","Buloma Community Health Unit","eFmuvjEF89U","5","HfVjCurKxh2","BjC1xL40gHo","FBteTV1eqB6","eFmuvjEF89U","neJJ02QHFKq",NA
"1083","Buloma Community Unit","G8avY4Gzra8","5","HfVjCurKxh2","Tvf1zgVZ0K4","NHRktMsAkO1","G8avY4Gzra8","OAsRjxKcutf",NA
"1084","Bulondo Dispensary","CUjthlounWV","4","HfVjCurKxh2","KGHhQ5GLd4k","CUjthlounWV","VIFQ1jyMX4e",NA,NA
"1085","Bulovi A Community Health Unit","qknYkm1vsuY","5","HfVjCurKxh2","BjC1xL40gHo","sjlSPeRgl7d","qknYkm1vsuY","zqCqboVJMCh",NA
"1086","Bulovi B Community Health Unit","qknYkm1vsuY","5","HfVjCurKxh2","BjC1xL40gHo","sjlSPeRgl7d","qknYkm1vsuY","OMaG2jwQnL1",NA
"1087","Bultohama Community Unit","sx0F3tF3i6G","5","HfVjCurKxh2","uyOrcHZBpW0","uyeif4CPqHt","sx0F3tF3i6G","hxE9WNcP914",NA
"1088","Bultohama Dispensary","uyeif4CPqHt","4","HfVjCurKxh2","uyOrcHZBpW0","uyeif4CPqHt","sx0F3tF3i6G",NA,NA
"1089","Bulwani Community Unit","tlqVHieBeZo","5","HfVjCurKxh2","Tvf1zgVZ0K4","zI6vnsXresW","tlqVHieBeZo","XBpTL5IuPHB",NA
"1090","Bulwani Community Unit","qb3sIWTdr3V","5","HfVjCurKxh2","Tvf1zgVZ0K4","RIBiZFJxB1K","qb3sIWTdr3V","CbaG5vcVO8k",NA
"1091","Bulwani Dispensary","zI6vnsXresW","4","HfVjCurKxh2","Tvf1zgVZ0K4","zI6vnsXresW","tlqVHieBeZo",NA,NA
"1092","Bumala A Community Health Unit","aMTxgqDmizK","5","HfVjCurKxh2","Tvf1zgVZ0K4","RIBiZFJxB1K","aMTxgqDmizK","Phswb0jbjVt",NA
"1093","Bumala A Health Centre","RIBiZFJxB1K","4","HfVjCurKxh2","Tvf1zgVZ0K4","RIBiZFJxB1K","aMTxgqDmizK",NA,NA
"1094","Bumala B Community Health Unit","nuEpF1eboYN","5","HfVjCurKxh2","Tvf1zgVZ0K4","RIBiZFJxB1K","nuEpF1eboYN","N0pJjHdb62N",NA
"1095","Bumala B Health Centre","RIBiZFJxB1K","4","HfVjCurKxh2","Tvf1zgVZ0K4","RIBiZFJxB1K","nuEpF1eboYN",NA,NA
"1096","Bumala CFW clinic","RIBiZFJxB1K","4","HfVjCurKxh2","Tvf1zgVZ0K4","RIBiZFJxB1K","P90X8t8IIDo",NA,NA
"1097","Bumamu Community Health Unit","fB3xG06tgRu","5","HfVjCurKxh2","BjC1xL40gHo","K7mZpm8COh7","fB3xG06tgRu","CFET7bpqNHU",NA
"1098","Bumbani Community Health Unit","UrRsO2NsxHZ","6","HfVjCurKxh2","N7YETT3A9r1","TdcYaufNV4p","oJkRlx56eac","UrRsO2NsxHZ","yjKOwzXkcOX"
"1099","Bumini Community Unit","eFmuvjEF89U","5","HfVjCurKxh2","BjC1xL40gHo","FBteTV1eqB6","eFmuvjEF89U","ywipA0uMREL",NA
"1100","Bumula  A  Community Health Unit","Gci6fQrejup","5","HfVjCurKxh2","KGHhQ5GLd4k","jkQZEow83MX","Gci6fQrejup","KB3ajdlNbSM",NA
"1101","Bumula  B Community Unit","Gci6fQrejup","5","HfVjCurKxh2","KGHhQ5GLd4k","jkQZEow83MX","Gci6fQrejup","ua2DVd1B9ID",NA
"1102","Bumula Sub County","KGHhQ5GLd4k","3","HfVjCurKxh2","KGHhQ5GLd4k","jkQZEow83MX",NA,NA,NA
"1103","Bumula  Subcounty Hospital","jkQZEow83MX","4","HfVjCurKxh2","KGHhQ5GLd4k","jkQZEow83MX","Gci6fQrejup",NA,NA
"1104","Bumutiru Dispensary","RIBiZFJxB1K","4","HfVjCurKxh2","Tvf1zgVZ0K4","RIBiZFJxB1K","mSjyGBo4Rqu",NA,NA
"1105","Buna Sub-District Hospital","qsjAa8FE8OS","4","HfVjCurKxh2","CeLsrJOH0g9","qsjAa8FE8OS","FsuskR74MSL",NA,NA
"1106","Bunde Dispensary","iRK9uABUTVZ","4","HfVjCurKxh2","tAbBVBbueqD","iRK9uABUTVZ","OaksTvWzoaf",NA,NA
"1107","Bungasi A  Community Unit","wXYxrsjOc8d","5","HfVjCurKxh2","BjC1xL40gHo","uRl5fBkhpcE","wXYxrsjOc8d","OPUniqPUjqr",NA
"1108","Bungasi B Community Health Unit","wXYxrsjOc8d","5","HfVjCurKxh2","BjC1xL40gHo","uRl5fBkhpcE","wXYxrsjOc8d","bnLAorF02bv",NA
"1109","Bungasi Health Centre","uRl5fBkhpcE","4","HfVjCurKxh2","BjC1xL40gHo","uRl5fBkhpcE","wXYxrsjOc8d",NA,NA
"1110","Bungoma Beyond Zero Mobile Unit","aqYhbqKclsI","4","HfVjCurKxh2","KGHhQ5GLd4k","aqYhbqKclsI","a9xTLztQg09",NA,NA
"1111","Bungoma County","HfVjCurKxh2","2","HfVjCurKxh2","KGHhQ5GLd4k",NA,NA,NA,NA
"1112","Bungoma County Referral Hospital","CUjthlounWV","4","HfVjCurKxh2","KGHhQ5GLd4k","CUjthlounWV","WDJtmgLjGD8",NA,NA
"1113","Bungoma Dispensary","f4AOiG8fYtn","4","HfVjCurKxh2","KGHhQ5GLd4k","f4AOiG8fYtn","TAYspavMDFY",NA,NA
"1114","Bungoma Medical Centre","CUjthlounWV","4","HfVjCurKxh2","KGHhQ5GLd4k","CUjthlounWV","kxRpJ8ZTdGJ",NA,NA
"1115","Bungoma West Medical Services","CUjthlounWV","4","HfVjCurKxh2","KGHhQ5GLd4k","CUjthlounWV","goqUQl5fWIF",NA,NA
"1116","Bungwet Dispensary","fNCuk4Lpsnh","4","HfVjCurKxh2","MqnLxQBigG0","fNCuk4Lpsnh","rdDnpwfkfE1",NA,NA
"1117","Buni Kismani Community Health Unit","eMMojDvhND0","5","HfVjCurKxh2","nrI2khZx3d0","hJf4rt7cvI6","eMMojDvhND0","lbUtFhuturs",NA
"1118","Bunjosi Community Unit","TXhsFr3T2FR","5","HfVjCurKxh2","KGHhQ5GLd4k","aqYhbqKclsI","TXhsFr3T2FR","n8cXckOhp29",NA
"1119","Bunyala Sub County","Tvf1zgVZ0K4","3","HfVjCurKxh2","Tvf1zgVZ0K4","zI6vnsXresW",NA,NA,NA
"1120","Buoye Community Health Unit","bSJkg11sPh7","5","HfVjCurKxh2","tAbBVBbueqD","PRpKwAloU5b","bSJkg11sPh7","MkruFoNdCMF",NA
"1121","Bur Abor Dispensary","fGr9rRvaovO","4","HfVjCurKxh2","R6f9znhg37c","fGr9rRvaovO","b61pXShDptn",NA,NA
"1122","Bura Community Health Unit","SWfFxTZ0VGG","5","HfVjCurKxh2","JsH2bnvNt2d","yWPcTwGwQ2B","SWfFxTZ0VGG","rZKWrGF6tKz",NA
"1123","Bura Community Unit","ysygmWJdzuU","5","HfVjCurKxh2","uyOrcHZBpW0","RScEHA3V38d","ysygmWJdzuU","pjeDdpLOnAV",NA
"1124","Bura Community Unit","PzxQ5uvOkA6","5","HfVjCurKxh2","nrI2khZx3d0","KMWrMZrlO5u","PzxQ5uvOkA6","DkBiCgXvsBm",NA
"1125","Bura District Hospital","RScEHA3V38d","4","HfVjCurKxh2","uyOrcHZBpW0","RScEHA3V38d","ysygmWJdzuU",NA,NA
"1126","Bura District  Hospital (Tana river)","yWPcTwGwQ2B","4","HfVjCurKxh2","JsH2bnvNt2d","yWPcTwGwQ2B","SWfFxTZ0VGG",NA,NA
"1127","Bura Health Centre (Taita Taveta)","IBDoGsLdhvt","4","HfVjCurKxh2","QyGNX2DpR4h","IBDoGsLdhvt","pnyCZ07HZhN",NA,NA
"1128","Bura Mission Clinic","IBDoGsLdhvt","4","HfVjCurKxh2","QyGNX2DpR4h","IBDoGsLdhvt","yBe7688zcRt",NA,NA
"1129","Bura Mwangaza Community Health Unit","pnyCZ07HZhN","5","HfVjCurKxh2","QyGNX2DpR4h","IBDoGsLdhvt","pnyCZ07HZhN","xvqCq1vFPX1",NA
"1130","Burangi Dispesary","KMWrMZrlO5u","4","HfVjCurKxh2","nrI2khZx3d0","KMWrMZrlO5u","C0f6i5BWEWK",NA,NA
"1131","Bura Nomadic","A4SNYCxrrnv","4","HfVjCurKxh2","JsH2bnvNt2d","A4SNYCxrrnv","NVma9uFYL5X",NA,NA
"1132","Bura Sub County","JsH2bnvNt2d","3","HfVjCurKxh2","JsH2bnvNt2d","yWPcTwGwQ2B",NA,NA,NA
"1133","Burder Health Centre","U7KFQn3Up3o","4","HfVjCurKxh2","CeLsrJOH0g9","U7KFQn3Up3o","myzS8fegQbU",NA,NA
"1134","Burduras Health Centre","H5RvDZkoDJL","4","HfVjCurKxh2","R6f9znhg37c","H5RvDZkoDJL","fjWbG8ESObj",NA,NA
"1135","Buret Sub County","ihZsJ8alvtb","3","HfVjCurKxh2","ihZsJ8alvtb","wt8cPHWfkfu",NA,NA,NA
"1136","Burgei Dispensary","KyuSYunELJI","4","HfVjCurKxh2","HMNARUV2CW4","KyuSYunELJI","fROJ50r3fPR",NA,NA
"1137","Burguret Dispensary","YXt5ETQPRlB","4","HfVjCurKxh2","ptWVfaCIdVx","YXt5ETQPRlB","d86OiRCX1px",NA,NA
"1138","Buri Aramia Dispensary","eZpy65ooW0m","4","HfVjCurKxh2","Eey8fT4Im3y","eZpy65ooW0m","nk9eyc3CuQ5",NA,NA
"1139","Burinda Community Health Unit","bmKQdaXNX9E","5","HfVjCurKxh2","Tvf1zgVZ0K4","RIBiZFJxB1K","bmKQdaXNX9E","vJTnFagVIlx",NA
"1140","Burinda Dispensary","RIBiZFJxB1K","4","HfVjCurKxh2","Tvf1zgVZ0K4","RIBiZFJxB1K","bmKQdaXNX9E",NA,NA
"1141","Burjohn dispensary","jrm0uyLXnC1","4","HfVjCurKxh2","R6f9znhg37c","jrm0uyLXnC1","uZ5wen4Emyh",NA,NA
"1142","Burmayo Dispensary","qyhVIMG2rUw","4","HfVjCurKxh2","R6f9znhg37c","qyhVIMG2rUw","HMOD4XvNPAJ",NA,NA
"1143","Burnly Medical Clinic","C1xuoa1NAMm","4","HfVjCurKxh2","wsBsC6gjHvn","C1xuoa1NAMm","gzFWQcpZwWA",NA,NA
"1144","Burnt Forest Catholic Dispensary","dKHnvt7gleN","4","HfVjCurKxh2","pZqQRRW7PHP","dKHnvt7gleN","E3RC74rWY2e",NA,NA
"1145","Burnt Forest Medical Clinic","dKHnvt7gleN","4","HfVjCurKxh2","pZqQRRW7PHP","dKHnvt7gleN","VT72TxMgtu7",NA,NA
"1146","Burnt Forest Rhdc (Eldoret East)","mYlMs4xTj82","4","HfVjCurKxh2","pZqQRRW7PHP","mYlMs4xTj82","g73LYiD5P06",NA,NA
"1147","Buruburu Dispensary","fGr9rRvaovO","4","HfVjCurKxh2","R6f9znhg37c","fGr9rRvaovO","xTh8putqWWS",NA,NA
"1148","Buruburu Friends Clinic","gD4xxgDGJ4Y","4","HfVjCurKxh2","jkG3zaihdSs","gD4xxgDGJ4Y","wuXKFMlAyr7",NA,NA
"1149","Buruburu Health  Centre","wwROy3Qkwin","4","HfVjCurKxh2","jkG3zaihdSs","wwROy3Qkwin","FQx15951Wy6",NA,NA
"1150","Burudisha Medical Clinic","MEkEH8ZmcOU","4","HfVjCurKxh2","nrI2khZx3d0","MEkEH8ZmcOU","rJksOXLSfua",NA,NA
"1151","Burudu Community Unit","HS7PZGZvTEP","5","HfVjCurKxh2","BjC1xL40gHo","ES1CWa4AJmJ","HS7PZGZvTEP","b8Csv4NLxmv",NA
"1152","Burumba Dispensary","tvkI2HSIRW9","4","HfVjCurKxh2","Tvf1zgVZ0K4","tvkI2HSIRW9","d23vOh36Pqw",NA,NA
"1153","Burutu Dispensary","Taw0Zg7nArd","4","HfVjCurKxh2","ihZsJ8alvtb","Taw0Zg7nArd","cJ7oO2eGsGr",NA,NA
"1154","Busagwa Dispensary","zI6vnsXresW","4","HfVjCurKxh2","Tvf1zgVZ0K4","zI6vnsXresW","vxKshylcIW5",NA,NA
"1155","Busakala Community Health Unit","qZCaWe683G3","5","HfVjCurKxh2","KGHhQ5GLd4k","k1mze33jOs0","qZCaWe683G3","CejP0Qq5UMz",NA
"1156","Busembe Community Health Unit","ih3vU3AXadk","5","HfVjCurKxh2","Tvf1zgVZ0K4","NHRktMsAkO1","ih3vU3AXadk","iE1O2w3WzTO",NA
"1157","Busembe Dispensary","NHRktMsAkO1","4","HfVjCurKxh2","Tvf1zgVZ0K4","NHRktMsAkO1","ih3vU3AXadk",NA,NA
"1158","Bushiangala Health Centre","BE6HMtlHyl1","4","HfVjCurKxh2","BjC1xL40gHo","BE6HMtlHyl1","rog82qbp7Oh",NA,NA
"1159","Bushieni Community Unit ","Jq3sWm3tMJy","5","HfVjCurKxh2","BjC1xL40gHo","K7mZpm8COh7","Jq3sWm3tMJy","IeCpz70KESk",NA
"1160","Bushiri Health Centre","G6PJ5kFVAuO","4","HfVjCurKxh2","BjC1xL40gHo","G6PJ5kFVAuO","dI28kasf8Jj",NA,NA
"1161","Busia County","HfVjCurKxh2","2","HfVjCurKxh2","Tvf1zgVZ0K4",NA,NA,NA,NA
"1162","Busia District Hospital","tvkI2HSIRW9","4","HfVjCurKxh2","Tvf1zgVZ0K4","tvkI2HSIRW9","XsRFIn0FhzA",NA,NA
"1163","Busia Trailer Park Clinic","tvkI2HSIRW9","4","HfVjCurKxh2","Tvf1zgVZ0K4","tvkI2HSIRW9","KhOjFDcfVKc",NA,NA
"1164","Busibwabo Dispensary","tvkI2HSIRW9","4","HfVjCurKxh2","Tvf1zgVZ0K4","tvkI2HSIRW9","rd0gE7FLPsv",NA,NA
"1165","Busieso Dispensary","fNCuk4Lpsnh","4","HfVjCurKxh2","MqnLxQBigG0","fNCuk4Lpsnh","YvEGuiUa4ar",NA,NA
"1166","Busijo Community Health Unit","ih3vU3AXadk","5","HfVjCurKxh2","Tvf1zgVZ0K4","NHRktMsAkO1","ih3vU3AXadk","iXQz5YMUQG4",NA
"1167","Busire Community Health Unit","aMTxgqDmizK","5","HfVjCurKxh2","Tvf1zgVZ0K4","RIBiZFJxB1K","aMTxgqDmizK","l1NKtLMFg2K",NA
"1168","Butali Community Unit","pxlVNltvIME","5","HfVjCurKxh2","BjC1xL40gHo","ES1CWa4AJmJ","pxlVNltvIME","vx4ET4yVLHE",NA
"1169","Bute District Hospital","qsjAa8FE8OS","4","HfVjCurKxh2","CeLsrJOH0g9","qsjAa8FE8OS","lJTXj6HAyVw",NA,NA
"1170","Butere Beyond zero mobile clinic","K7mZpm8COh7","4","HfVjCurKxh2","BjC1xL40gHo","K7mZpm8COh7","EeUgXAsqcri",NA,NA
"1171","Butere County Hospital","K7mZpm8COh7","4","HfVjCurKxh2","BjC1xL40gHo","K7mZpm8COh7","OVV0fHS7fux",NA,NA
"1172","Butere Sub County","BjC1xL40gHo","3","HfVjCurKxh2","BjC1xL40gHo","K7mZpm8COh7",NA,NA,NA
"1173","Butiik Dispensary","wt8cPHWfkfu","4","HfVjCurKxh2","ihZsJ8alvtb","wt8cPHWfkfu","YejIqzsdjR2",NA,NA
"1174","Butingo Dispensary","G6PJ5kFVAuO","4","HfVjCurKxh2","BjC1xL40gHo","G6PJ5kFVAuO","Tns72Eh3EfT",NA,NA
"1175","Butiye Cu","z2yYCjrMBYG","5","HfVjCurKxh2","Eey8fT4Im3y","sZjPgbWI5ra","z2yYCjrMBYG","PRYMIlgFfLG",NA
"1176","Butiye Dispensary","sZjPgbWI5ra","4","HfVjCurKxh2","Eey8fT4Im3y","sZjPgbWI5ra","z2yYCjrMBYG",NA,NA
"1177","Butonge Community Unit","lNOoLAelIzT","5","HfVjCurKxh2","KGHhQ5GLd4k","whWfFA9D7td","lNOoLAelIzT","OIHIQljdl2B",NA
"1178","Butonge Dispensary","whWfFA9D7td","4","HfVjCurKxh2","KGHhQ5GLd4k","whWfFA9D7td","lNOoLAelIzT",NA,NA
"1179","Butula Mission Health Centre","RIBiZFJxB1K","4","HfVjCurKxh2","Tvf1zgVZ0K4","RIBiZFJxB1K","yFrzItHccVH",NA,NA
"1180","Butula Sub County","Tvf1zgVZ0K4","3","HfVjCurKxh2","Tvf1zgVZ0K4","RIBiZFJxB1K",NA,NA,NA
"1181","Buuri Chemist / Laboratory","BDxUGx86itV","4","HfVjCurKxh2","Y52XNJ50hYb","BDxUGx86itV","ahodcMWmyTa",NA,NA
"1182","Buuriemaria Community Health Unit","LhcuEnp84kS","5","HfVjCurKxh2","Y52XNJ50hYb","wtuGWT7KjVm","LhcuEnp84kS","TeEuNKcCj70",NA
"1183","Buuri Sub County","Y52XNJ50hYb","3","HfVjCurKxh2","Y52XNJ50hYb","xN5aPo4ZOIt",NA,NA,NA
"1184","Buwa","yWPcTwGwQ2B","4","HfVjCurKxh2","JsH2bnvNt2d","yWPcTwGwQ2B","y4UeLYVmWHZ",NA,NA
"1185","Buyangu Community Unit","HgUWMWpA1gT","5","HfVjCurKxh2","BjC1xL40gHo","sjlSPeRgl7d","HgUWMWpA1gT","sLxv1crqMFo",NA
"1186","Buyangu Dispensary","sjlSPeRgl7d","4","HfVjCurKxh2","BjC1xL40gHo","sjlSPeRgl7d","HgUWMWpA1gT",NA,NA
"1187","Buyangu Health Centre","BXaq5PxSfz2","4","HfVjCurKxh2","sANMZ3lpqGs","BXaq5PxSfz2","Nn4W2J9Csim",NA,NA
"1188","BUYEMI DISPENSARY","BE6HMtlHyl1","4","HfVjCurKxh2","BjC1xL40gHo","BE6HMtlHyl1","O9z0alrbAid",NA,NA
"1189","Buyofu Community Unit","AitdgAZ8GD5","5","HfVjCurKxh2","Tvf1zgVZ0K4","e1J7R103h8I","AitdgAZ8GD5","YIBvdIsBBWV",NA
"1190","B/Valley (PCEA) Clinic","IPOMRXiYjxr","4","HfVjCurKxh2","PFu8alU2KWG","IPOMRXiYjxr","aZ8rLZ2bFeo",NA,NA
"1191","Bwagamoyo Dispensary","hJf4rt7cvI6","4","HfVjCurKxh2","nrI2khZx3d0","hJf4rt7cvI6","HGLQF59nCsF",NA,NA
"1192","Bwake Community Unit","UO03qMLxpB7","5","HfVjCurKxh2","KGHhQ5GLd4k","k1mze33jOs0","UO03qMLxpB7","tIohgQthAXC",NA
"1193","Bwake Community Unit","UO03qMLxpB7","5","HfVjCurKxh2","KGHhQ5GLd4k","k1mze33jOs0","UO03qMLxpB7","DdlodMYTyQ0",NA
"1194","Bwaliro Community Health Unit","qb3sIWTdr3V","5","HfVjCurKxh2","Tvf1zgVZ0K4","RIBiZFJxB1K","qb3sIWTdr3V","fb7qIR7rYUD",NA
"1195","Bwaliro Dispensary","RIBiZFJxB1K","4","HfVjCurKxh2","Tvf1zgVZ0K4","RIBiZFJxB1K","qb3sIWTdr3V",NA,NA
"1196","Bware Community Health Unit","wd25QXppWr2","5","HfVjCurKxh2","fVra3Pwta0Q","fCInDXluNhx","wd25QXppWr2","r9Jw9anZluQ",NA
"1197","Bware Dispensary","fCInDXluNhx","4","HfVjCurKxh2","fVra3Pwta0Q","fCInDXluNhx","wd25QXppWr2",NA,NA
"1198","Bwayi Dispensary","ABy8CNqf2e7","4","HfVjCurKxh2","mThvosEflAU","ABy8CNqf2e7","MtbnFaSdyBA",NA,NA
"1199","Bwena Dipensary","ylWg6VvADJE","4","HfVjCurKxh2","XWALbfAPa6n","ylWg6VvADJE","cpDhGwdMYRY",NA,NA
"1200","Bwiti Dispensary","oJkRlx56eac","5","HfVjCurKxh2","N7YETT3A9r1","TdcYaufNV4p","oJkRlx56eac","A0Ln8q092qB",NA
"1201","By Faith Clinic (Kirinyaga)","jHmpQUlnkQk","4","HfVjCurKxh2","Ulj33KBau7V","jHmpQUlnkQk","TRbkSJjP2mp",NA,NA
"1202","By Faith Clinic (Thika)","YZAZ1a9MIvX","4","HfVjCurKxh2","qKzosKQPl6G","YZAZ1a9MIvX","Tvh2yBJh8KO",NA,NA
"1203","By Faith Medical Centre","IPOMRXiYjxr","4","HfVjCurKxh2","PFu8alU2KWG","IPOMRXiYjxr","YXOoQt8E4Vi",NA,NA
"1204","By Faith Medical Clinic","AvnM6jKoocs","4","HfVjCurKxh2","PFu8alU2KWG","AvnM6jKoocs","AFrApSo0dBR",NA,NA
"1205","By-Faith Medical Clinic","yZJJPoSGhY6","4","HfVjCurKxh2","ob6SxuRcqU4","yZJJPoSGhY6","TaKiZWOLtyS",NA,NA
"1206","By Grace Medical Clinic and Laboratory Services","GnixPSqaV6D","4","HfVjCurKxh2","yhCUgGcCcOo","GnixPSqaV6D","qGmJhS7XJqh",NA,NA
"1207","By Grace Services Clinic","f6EOn3xI9YH","4","HfVjCurKxh2","Ulj33KBau7V","f6EOn3xI9YH","cF36B2txWGk",NA,NA
"1208","California Medical Clinic","iy93Mmi73Or","4","HfVjCurKxh2","wsBsC6gjHvn","iy93Mmi73Or","VvCOSaPl5IR",NA,NA
"1209","Calvary Medical Clinic","nwh9bXKykiS","4","HfVjCurKxh2","ob6SxuRcqU4","nwh9bXKykiS","hLfAuC4nfua",NA,NA
"1210","Camp Brethren Medical Clinic","hBU8B1KI12P","4","HfVjCurKxh2","ob6SxuRcqU4","hBU8B1KI12P","KR3m8AlKhff",NA,NA
"1211","Camp David Medical Clinic","OvI6w06DhPJ","4","HfVjCurKxh2","wsBsC6gjHvn","OvI6w06DhPJ","wMpTDy1Nxys",NA,NA
"1212","Canaan (ACK) Medical Clinic","yZJJPoSGhY6","4","HfVjCurKxh2","ob6SxuRcqU4","yZJJPoSGhY6","h91Cqr2TTdS",NA,NA
"1213","Canaan Clinic (Matete)","ZOdhgR19Akq","4","HfVjCurKxh2","BjC1xL40gHo","ZOdhgR19Akq","VqEdcMlvyqk",NA,NA
"1214","Canaan Health Providers (Nairobi)","nKHlZyN0lt9","4","HfVjCurKxh2","jkG3zaihdSs","nKHlZyN0lt9","zYhuIBE2kez",NA,NA
"1215","Canaan Medical Clinic","vSISrsNNHwq","4","HfVjCurKxh2","wsBsC6gjHvn","vSISrsNNHwq","n6gki5coQRW",NA,NA
"1216","Cana Family Life Clinic","wwROy3Qkwin","4","HfVjCurKxh2","jkG3zaihdSs","wwROy3Qkwin","Ch9QLIX4Lv4",NA,NA
"1217","Cana Medical Clinic","GnixPSqaV6D","4","HfVjCurKxh2","yhCUgGcCcOo","GnixPSqaV6D","gHey1mtie8Z",NA,NA
"1218","Cannaan Community Health Unit","zQh2n2JcWtl","5","HfVjCurKxh2","jkG3zaihdSs","SSz1iOv28Jk","zQh2n2JcWtl","zj5IM0S3Y0y",NA
"1219","Caregiver community Hospital","g6gTzQ5nfYq","4","HfVjCurKxh2","Hsk1YV8kHkT","g6gTzQ5nfYq","A62nQQVh178",NA,NA
